post_url,comment_text,author_name,author_headline,role_bucket,sentiment,tone,narrative
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"My account has been disabled without explanation and I cannot access Facebook, Messanger, or WhatsApp. What makes this important for not just me but for others within our city is I ran a Facebook group to help tourists with advice visiting Quebec. I can no longer access this group where 147,000 tourists and businesses relied on. Not having access to my account will cause emotional harm to me and financial harm to the city.",Anthony Formica,Implementation | Ecommerce | International Relations | Travel Enthusiast |,Other,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"My Meta Verified Facebook account this morning shows as disabled for violating community standards. I am certain this was an incorrect assessment and needs a person to review. There is no option for me to request a review and the Help Center Page that it links to also has no option to request a review. Since the account is disabled, I also do not have access to request Meta Verified support through Facebook. How can I request a review and get my Facebook account back? It is also linked to Facebook Groups, multiple business Pages, Meta Business Suite, Ad Accounts, and an Instagram account. Please help.",Ted Faigle,Seasoned marketing executive assisting you to grow your business | Dedicated to community service and leadership development,Founder/Executive,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Looks like a must-attend event for every serious engineer. Great to see Meta bringing together scale, performance, and real-time innovation under one roof!",MyongHak J.,Building I.N.G: A real-time video platform where your curiosity becomes income. Let’s connect. (Your curiosity deserves ROI.)| Real-time platform | Shortform | AI video tech,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Meta it’s Senior night at my daughter’s high school. Please reinstate my account so I can see all the school post tonight. I will never get this night again. Steffy09233. My God, help me.",Stephanie Henderson,Lead Contract Manager- Siemens Corporation,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,My Facebook and Business accounts has been disabled for over a week as a result of one of my account IG claims it violated their rules. Please Meta Facebook Instagram kindly restore my personal and other business accounts if you wont enable the disabled one with the issue.,Onwuka M. Onyeka,"Team Lead, Africa Real Estate International ...Africa's #1 Real Estate Events Company",Engineering Manager/Tech Lead,negative,critical,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Exciting lineup, but still no mention of human support for users whose accounts have been wrongly disabled. Come on, META, this is your chance to acknowledge the issue, rebuild trust, and show that innovation doesn’t have to mean silence when AI gets it wrong. My Facebook and Instagram were both disabled earlier this year with no warning, no reason, and no way to appeal. If you want to talk about scaling the future, start by scaling accountability. https://www.change.org/p/meta-wrongfully-disabling-accounts-with-no-human-customer-support META, prove me wrong! #DisabledByMeta #MetaSupport #PlatformAccountability #DigitalRights #AIAccountability",Kevin Conway,Force Health Protection Technician at New Zealand Defence Force,Other,negative,questioning,skepticism
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"I wonder whether Meta and Facebook are really adhering to GDPR? When I opened my account in 2013/14, I think there is no clause stated in privacy policy saying “In certain region, we can immediately suspend an account”. It’s just my opinion so enlightened/correct me if there was. I don’t have any consent over this while agreeing to it. And I also don’t have the notice of the clause being added to privacy policy. Can that be changed at your will? I won’t be providing my account since your intention was to suspend immediately with no explanation. Due to erasing the precious moments without being notified, I will also stop using Facebook too. Thank you for helping me with my decision ✋🏻 Meta Mark Zuckerberg",Thiri Yadanar Tun,VFS Global | International Relations,Other,negative,questioning,credibility_overclaim
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,Thrilled to see the @Scale community coming together in person again! Events like this push the boundaries of what’s possible in large-scale product engineering. 👩‍💻🌍,CeeToo Tech Solutions,"4,991 followers",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Meta knows how to engage,hook thier audience,this is mutually beneficial to innvators,creaters as well all aspirants everyone has something that bring on one platform. Giving exposure to new fresh ideas.",Smile Damodar,--,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"***Request for Restoration of Disabled Facebook Account*** Hi Meta, Good day May I know who do I need to connect, because my account got disabled and I do not know the reason and no email notification of violation was sent to me either. When I tried to appeal, there is no appeal link, form or button. I really need my account to be restored ASAP because my work and my business is linked in facebook, plus this is where I connect to my family and tell them my health condition. I hope you could help me and hoping for your kind consideration Thank you in advance","Gerald Atendido, CLSSYB",CEO,Founder/Executive,negative,questioning,credibility_overclaim
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,I see you Michael Martinez! Excited to see what comes out of @Scale!,Kyle Mullinix,Head of HR for Global Operations & Data Centers; based in Seattle and Bay Area,Recruiter/HR,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Amazing to see such a comprehensive program! 👏 I’m passionate about building scalable products and would love to connect with teams driving innovation at Meta, Microsoft, LinkedIn, and beyond. Looking forward to the insights and potential collaboration opportunities at Scale 2025!",CHAND BASHA SHAIK,"💼 Java Full Stack Developer | Spring Boot | Hibernate | MySQL | HTML, CSS, JS | OOPs | Problem Solving | Open to Work",Software Engineer,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Exciting news, Meta! The opportunity to gather in person at the Meta Campus for such an enriching program is fantastic. I'm looking forward to the insights and connections that will emerge from this event.",PlanBnext,846 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"🚀 The first-ever offline event held at the Meta Campus will provide an excellent platform for engineers to delve into the latest innovations and best practices in product development, real-time communications, mobile platforms, and video technologies.",Mollie Ma,"Principal Technical Program Manager, AI @ Dataminr | Program Management, Cross-functional Team Leadership",Ops,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,We are definitely entering an era of AI diversity and I love to see it 🔥,"Maureen O., MBA, CSPO","Product Manager (CSPO) | AI-Driven Growth, GTM & User-First Digital Transformation | Microsoft Teams AI | HeyGen | AWS Re-Invent Conference",Sales/BD,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Hi Meta team, my fb account was recently disabled without any prior notice or explanation or any reason. I did not receive any emails regarding the reason or instructions on how to appeal. My FB id: fb.com/olinomics (username:@olinomics) Could you please help restore access? Thank you. cc Facebook Meta Facebook Javier Olivan, Chris Cox, Marne Levine",Olin Thakur,"Social Impact, AI Safety, Techplomacy",Other,negative,questioning,credibility_overclaim
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,Really appreciate this thoughtful post.,SpiceOrb - Talent Hunt Experts,"8,159 followers",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,Superb,Rajesh Kumar,Technical Lead at HCLTech | Ex- Quest Global | Ex- TechM | React | Android | Angular | AI | Machine Learning | Cloud | Java | Spring Boot | Microservices | UI | DSA | Data Science | Node | Go | SQL,Designer,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Sounds like an incredible event! 🎉 Bringing together Product, RTC, Mobile, and Video @Scale under one roof is a great way to foster innovation and collaboration across the engineering community. Excited to see the insights and discussions that come out of this! #Scale2025",Softech.mk,62 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Read the room and fix the issues you have with wrongfully disabling Instagram accounts, shouldn’t be taking this long",Bassam Alsayad,Software Engineer at Ford Motor Company,Software Engineer,negative,critical,toxic_culture
